resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,average_speed,max_speed,elev_high,elev_low,upload_id,upload_id_str,external_id,pr_count,id,summary_polyline,resource_state,distance_miles,moving_time_minutes,moving_time_hours
2,Courthouse Run counter clockwise,8072.0,3486,3548,279.7,Run,8833532781,2023-04-04T20:51:28Z,2023-04-04T16:51:28Z,(GMT-05:00) America/New_York,-14400.0,"[37.82086850143969, -83.68028079159558]","[37.82011840492487, -83.68110347539186]",2.316,6.178,396.8,237.7,9478951499,9478951499,83E02511-54CB-4A5D-94A0-1C2FAFA18F93-activity.fit,0,a8833532781,k{yeFxxv}NK]a@k@k@YCF?\HV\h@NH`@z@RJD`@PTFb@Kp@@d@[p@MEWR?FAGM@q@ZMGk@DGh@MZBJu@@m@KwAs@w@q@YAWFKN[?S[WQAIYMMYWMa@CIJcAE_@Hi@AYMIB[So@}APaBHDAMDIKUBWSU?O@M\WBYGI?o@Kk@a@m@Ia@QYk@m@JEJHV?OMKc@UCSLW?WGSDm@X_AXg@Hw@GqAy@c@eA_@e@OCg@NMPeDxAKREMBm@Uk@eAm@k@_@Ua@c@cAqAeBg@UMSg@c@e@OqBTkCSc@Qs@?e@RY?o@XsB^QJ}@Ug@_@kAMWNi@bAURg@H]Zi@L_An@c@FBDEBSFYSk@Gi@JKEqAJ_Bv@OIA_@MWeBmAg@EsBNa@LKJu@VuA|@]@aAf@CL_@DF@IHOGKHLCALM@AFw@DCJN?CBDFC@DE`@B@Zc@@Kl@KHF^Gr@BHKFx@a@AEt@OTg@@QHJ`@Hd@EJRAEXJZB?IH?\RNI`@?jAJ@`@Q\CC@`@PZANJ^FL~@PJF?Hd@L?JRKr@ZJIRERCb@??Jf@BVLHF?PJBHxANH\UT\d@FJLf@Hp@\HVVFJp@Rd@n@H@HPDLK~@TLGNTRALGRc@n@?|@QFDNEFUJCFPIF?FUCTFXG^PJKREGAFTCPLB?TG?BFGDBLHE@DAPKDDD?VFPF?Tb@LHAHR@j@l@j@ZHRd@^Tl@AZ?dAHJ?JCEHTG`BCB?l@DZGb@Jx@AHCEDRCPFNCHBLFAJZ?NECPTAHBEVd@^V?P^@j@ZDGZJNELT@GJ@Va@XMN@RQ@ICCNEB\FFEDFDDKGGNEJJ@FGXG?ET`@W?JECHJG@HRFECD?BRM@ONQv@KDV?L`@VG@rAN^KNe@l@m@fACp@Nr@f@hAp@\Hf@^b@Px@HpA?~B|@vAGf@L|A~Ab@dALH@j@FPCTF^Cd@FL@^ZdAPRDXx@b@zFl@~@Bx@YXcABy@Pa@nAm@^c@He@HMjAq@tAKxAa@l@i@R]Tk@Am@Om@C[GIED?_@c@aCWa@g@G]Se@a@a@c@Qk@Ei@KMG}@FkBR_ALwAA]Nq@lAkAx@k@h@GRu@a@gAc@m@[aAEc@Zk@,2,5.01570824568,58.1,0.9683333333333334
2,PMRP run before work,6937.3,2128,2165,232.5,Run,8804960417,2023-03-30T19:33:49Z,2023-03-30T15:33:49Z,(GMT-05:00) America/New_York,-14400.0,"[37.645242903381586, -83.71459303423762]","[37.644758680835366, -83.71428357437253]",3.26,13.85,342.9,259.0,9448869817,9448869817,07EC5184-BB88-4D0C-B53D-96ACE7C188BB-activity.fit,3,a8804960417,wqwdFfo}}N]VgA`BMF?J[f@a@dAORIXQR[x@i@xBi@t@[rAMPQ~@KTk@IQQg@cASE[B_ACQEGFIG_@NQ?MIUFUCKPQc@s@MBICSm@M_@]c@KYWUe@Q?QHYMM?EIe@SGBSc@Cg@UEEKEA?g@IMAM[OEWBWIUMKEUIMI]BEC[FEDYGWWY?[FWEGDC@ICSEKFOO_@?GOW@SMc@@QEu@FEAKL?BIEY@GCG?GKOIq@DOKu@@UOUIy@O{@CKB[KUHWEM?e@UIEGBUGAAI@KUYMi@DMF?QLILGEKDAIYFMVAXOFANOFIPSBILYTIAGHOMML`@j@NE?D@EJ?CHLE?HPAHHALPNJ?B\APBBSZDJD^Lj@APOXIj@MNM?MLI@QXCJWFIN[RTn@CFEv@CBDTt@DAEFGf@`@JVNLH\A`@GLDVXj@VH@D?n@K\ATVf@LDDLJ@d@^HAFZHD@TBBKBWOQAURK^OJITG@GUa@[MDIV?YMa@QDKNSEBGGRHX[ZSVUAQKB?@YBECCFECAAOICQNGIQBCEDJGD?JIJa@HAFKF]NJFEHGKKCAKIIKEIFAHHREi@THGGFTIGpC?\M~@MaAjADDcA_@UnAHb@@PACFDADFLNDNTFBLGDDBGD?NBPa@`@HJIJBLKHJN`@HD?NNCZg@^[FAZN?NFDn@INK?Gh@OX?l@RP?H@BFJCDDd@Q`@?FLTVF@RXPh@LDHRE`@MTKDKAAFe@LKN?PHZELRLR@XTRENB@DRJBHR?P[NAHHN?BFJE\NVB^XJ@`BCPIh@?XI@D\Ub@GPBDH@\DJAl@D\Qf@QXu@Em@JECcA^q@NCHr@DFFLG`@FJH`@F@Jb@CBHPJj@Jp@?HJFAj@Ub@a@JUDBESBWCSDAT_ALOJBJRATHTEt@O`@GFm@rAKb@UTDRW~Ao@|@Gt@@LELCn@}@|EUb@@Re@z@WRE?EGAD?RLRNB@H@VM^@HOd@IJq@RIGC_@NQFMCEj@cAJu@d@OBMHGNYEc@LSF[N]b@sBN}@FcANk@C[RQJWRsATWBSRm@r@eAHk@DG?SFK?g@FBG?XFDJHD@JT^PDHJEQOMIUm@SSMMWAg@I]O]DM[cAAW@qAZwAZ}@\m@P{@\y@X}@j@gATSB]N_@?OXk@TUlAkBTMBQFM`@Mb@?FI,2,4.310638356387,35.46666666666667,0.5911111111111111
2,Pmrp run before RH,7214.2,2249,2272,219.1,Run,8776433393,2023-03-25T17:59:19Z,2023-03-25T13:59:19Z,(GMT-05:00) America/New_York,-14400.0,"[37.64473588205874, -83.71432648971677]","[37.64474040828645, -83.71427083387971]",3.208,9.295,348.8,259.0,9418803919,9418803919,90BCA432-7344-4119-B53E-0D3FE42ED264-activity.fit,2,a8776433393,qnwdFpm}}Nw@Ds@v@cA|Ac@d@eAdC_@d@Uf@a@tAOz@e@r@g@fBk@nAEBOKESOOCWUg@i@EKK?OYLOl@?J_AWIJ[EOFOGk@HSHEAI[_@Qe@FAUFa@Qa@]IGKSCGMI?OXGGSNMWGa@?PEKBKECED}@Ke@e@IZ?IOE?SGACSI@Aa@SIOaAMWSMC]MA@]QOEo@IE@YEKHU@WS]@GCGGC@GMB?WDIGIRa@Ds@O_@I?EMOq@@]M[@MV[Ga@DGGCHSKK@YOSD_@GEBMG?He@YU?GMQH@BGCQKMEUGADE?QOc@Ji@EE?]EKDIKUCU[IDMMIBOEQHC?YHe@LV?E]D@FYCIJOCGDEEC\EBEZ?VGL?DMF?Fa@HSZODEH[DDDAFNFt@L`@`@AHFJGVBVEL?`@J\AVHLOb@Gf@c@^KTc@Pc@^CJIBPn@Bd@Oh@WJECRGjADNTTLTCHHFl@An@GJ@RL^HAFLH?FPFb@KXAr@LT^JBLLBJOXRDN@ZP`@IF@BMPMGQo@K^OJAVIAATI@SKQJAGDHWLSWQ_@M?JU?a@H@GGKXD@EDFl@SLAJUAo@BEJG?WS?FGI?IB?EK@DCA@EP?BMDAKDOKQBGHIMK@CN?GI@JZe@PSTIBGOE@GGE@ANQEjBBPp@HJEBrCbAkASzALDr@FE@LNJAJNGPSFM^Jj@OR\DABICGZMAGNC^LDI`@?f@NFKLAFRFDTEBDR@FM^EZj@DCFHNIAFDH@RVd@NJCf@KP[PEJm@`@ARTPHAZr@PHjAEr@FDLp@G~@`@LG\BJM`@FZE@GNH^IHB@GZSH?VMDL^BAl@DBBr@Ex@GJa@Xa@@OKKPKGWLQAEBERQBUIc@R@L`AKd@TZGf@ZP@^XjAEj@Hh@c@FSFa@Gg@JWD?BGCWDSPIR?T@FJBZKh@DHMNEp@IXo@nACX_@`@WbBk@~@Kh@GvAaAhFQ\ARMZW^K?SXL^RH@FEd@I^O`@s@ZSQ?URs@HENi@HIDa@d@i@J[HCXcAh@cCT{AFqALm@AKl@q@NyAJUH]?QFAz@cBFe@X}@f@JVr@JGVJCQMOQCM[M@AGMIWCO[CBGKG{@GIA]Ow@Ee@@YIi@JSPcAnAgDLo@Z_AtAqCA[DC@KRINQ`AwA`@}@f@_@FQ`@Fb@M,2,4.482696038898,37.483333333333334,0.6247222222222222
2,Run back down from ems,1300.0,447,510,20.8,Run,8765747378,2023-03-23T19:44:17Z,2023-03-23T15:44:17Z,(GMT-05:00) America/New_York,-14400.0,"[37.646601693704724, -83.70658731088042]","[37.64469036832452, -83.71371092274785]",2.908,5.148,368.4,269.4,9407500297,9407500297,130063EC-E82A-47DC-BA65-FFE14127BF35-activity.fit,0,a8765747378,gzwdFd}{}NS[]IYUQGEIUEQQMG?GECQI_@CIECCE@CHDZED@NKVIj@BHAFBF?d@BdAX|BNrDDPNxC?tCDdAAHFZ?TGTGJ@t@BFAJXVBf@GTFP?VJD@FF?DDCRGRc@l@HVEDI@CJHTHj@BF?HLZD@HPLFJJFN@CBB?CAA\^HAVFBDJK?LD@BID@BJHFDNHHJMD@AKBEH@?B@SDB?AJA?GFCB?@GH?DEB@DFNBFGAA@AA@@SF@HLJADPNLH?FKNHHADFD??BHO@QHYXAV[FEDBAFAE?@AA@@DC?C@C?BCEBAFHP?Fh@,2,0.807782547,7.45,0.12416666666666666
2,Lode Sprint for EMS,588.9,174,174,22.2,Run,8765697866,2023-03-23T19:02:00Z,2023-03-23T15:02:00Z,(GMT-05:00) America/New_York,-14400.0,"[37.64511834830046, -83.71360623277724]","[37.646131217479706, -83.70946657843888]",3.385,6.958,290.8,271.2,9407448121,9407448121,38D96106-8142-4AB1-BC04-A420E51B4112-activity.fit,0,a8765697866,}pwdF`i}}NGKR`@?DKSBIP[V{@?i@DUD]Lg@Da@AEBG?KBEFY?SLO@MJU@GAGEGG?AYMMO@KSSMK@?a@MAEI?QCGEA@c@QGG@WECYIIM?MSCUCGKKG?GKEQIGGAAGE?Ig@@e@Oa@QEQL?PLDCCBD,2,0.365925493791,2.9,0.04833333333333333
2,PMRP run before work,7401.7,2265,2359,257.2,Run,8697978353,2023-03-11T17:52:25Z,2023-03-11T12:52:25Z,(GMT-05:00) America/New_York,-18000.0,"[37.64462046325207, -83.7142866756767]","[37.64482665807009, -83.71375140734017]",3.268,12.195,344.1,259.0,9336054211,9336054211,58AA34F2-FBC7-4A0B-8B90-B101E38D0137-activity.fit,4,a8697978353,{mwdFhm}}NgALSVc@Le@h@i@~@c@^?JMJYv@y@`AERDPa@v@i@pBYb@@Ne@bAQp@\kAMMm@NUIKJoABOJ_ADQGg@Tg@IYl@CIq@e@OEMJEIAe@i@@UYELEMQE?I_@EGM_@WQIKFMMMDWS?GO?IIAS[IDOA]w@CMJKk@WYCQMGAQMICQFCK@BGGq@G?BUI?@JG_@MAJKF]K[GBGq@?KICCOAWXSF]CUBCGSMKCOMKABIaAGHFMFg@A_@JQKy@GOAy@IGRi@K]@F@I]m@IGGBKSOBOo@K@Vq@DFFOIOHSG@JCHOIJLGQUIg@KCVO@FQCPOEIFHJEGECDIIk@mBOO@h@EIOIs@^Ol@Wl@KIUBMP@FIAGLSIGBG`@IDGKFREBd@FHVNFDACNLCNLH?RJ@NIl@?`@NHBXE~@_@d@ANa@f@e@RKLAPIFBj@Oh@En@BT\ACGF@C@DFFCJPd@Xb@HL`AD@GBC\FNEJXLLC@v@IV@\BRNNTt@L@FRTAPHJELZHBEL[KML@Xe@f@DBOJBFG?MY[@KIK@BFKLGWSEKYCJMRGl@{@Xa@[Bi@BFGMKDHFc@PD?K`@k@qAVXMEF@OLAIDVIAIPDAGCMh@DIADOPI^c@MAOI@EJAIABlCn@QoA}@ZJz@P_A?NENNz@Ad@V?ANJCIXDEFFVm@?RFCCMD^FFDMGE`@G^D?@d@_@^BD\JLDEAEFHEMDD?UZDNMPBFKFPGFRFHPTMLFv@YPQ?GVGPXJ@@EFH^BFHV@RUPAV@l@P@HZLJ`@JNNCFXGb@]T[?STM^BRPFGXV\LJTFBLXADFHGXBBIDF`@CJJNA`@F@Fd@LADj@FTOvBAd@YNEdAKL|AEd@Wb@KHWGOLGE[D[LGCeAZ?FWBAJHPCDbA`@RA~BZlBM\DTMNYHq@?WN[Hm@TGTj@S`@K`Ag@lAo@`AGh@i@h@MnADLObAGB@p@Or@_@xCOt@_@j@GXURIV?PC@DPAh@Oj@E?EXe@NCDHJAGNMPs@JEBg@Pc@`@OTm@D]NS?a@z@aF\iDPQDWRWVy@FDBGJi@NUAU`@w@JaAHYRIBHF?PRj@HQDCCFCEIi@OK[[KCm@Oe@KGIqA[iA`@mBd@_Bb@s@@Ux@mChBqDFi@Rc@jAeBr@i@PUAGXADQCy@DA?[,2,4.599203137023,37.75,0.6291666666666667
2,PMRP evening run,7476.2,2305,2388,240.1,Run,8660873889,2023-03-04T22:32:43Z,2023-03-04T17:32:43Z,(GMT-05:00) America/New_York,-18000.0,"[37.64516654424369, -83.71462957933545]","[37.64469154179096, -83.7142745219171]",3.243,11.062,340.8,259.0,9297055550,9297055550,A5F7F262-79B3-406C-B7BF-A9BADEEC41C0-activity.fit,4,a8660873889,gqwdFlo}}Nc@V@HQWi@ECLMBK^YZ@LMHMt@IDA\M^[@ARMVBNKJ?ZCJKIAj@]rAM`@OJBLs@~Ai@tB_@J]EWYoBmAI?c@[_@ESBKJI?IIULI_@c@KORO??HHO?]EGaBe@GKOD[c@CH?ISAMDm@Ym@]EGDQOKQi@i@JIDBYGo@D_@EEI?ASOM?OYOE]MEFEGGINDDNwAIK?WIEDU?KGCDQMB@SI?BIISF?F]GU?a@K_@GBCk@I@AKHSVoAQEEa@Ak@Ks@Fo@IO@[IM?QKMEFQ[Be@G??QKKHUIa@Fu@G[BOEBCMK?Ia@GDKKAFBCSu@NMGMDGc@NII@IKC_@VGGGZE@HDON@DE\]^a@PEI@DG?IPQQEHDPKNFEGBLJDb@JIID?HPNAEH@MDZC?Hh@LBLGDFFAd@IZZVGf@@j@MTYBGZm@NM\MBIEEv@MHRFIJHREAGT@RAh@GTDJEEj@CHLf@BDDGL@HPLLATLFd@MFGh@B??FH?BZd@JLTId@A|@GDJ@Rd@N@`@NLTBEJb@PELPYEMFERa@VDNICKJWS[G@IEFEWk@c@FHOJFD@PLDYEO@LFCGIV?ICXq@TDFCTi@?IMNWGACSFw@JNAZUQWN}@INNQDCEJJCDFFQGAFPN@IK?BLc@@FKUMJFMLZR?F_@BCJ?WGEBKMLIIl@`ApAhA?G@^BEVl@H?KLBIE@JCHWNHX?@Hf@SF?RBb@t@P?AITGMHLc@j@\`@@n@UXu@JCL?VTTAZPl@CDFXYjATn@lBL@BVQZo@LUVGEMTYHCv@R\t@Lf@ONHPEN@f@ZTMr@BDKFX`@Az@b@\Md@HbBS^Yh@KVJLZQhAFVIZSLm@COLc@M_@PO?OTMBGROMMTh@d@jAJbBp@jAI\D~@g@Fo@^iAFs@IDDZLHCJVRSl@?Xq@pAm@b@MXAb@Ux@Wl@AXQj@YJKXCj@BTGLBHG?E\MVE~@Dd@PLGVWZM|@MFUCQNATFXPJ@\INc@@HVOPWHG`@JDRAPMAQNY@[FBFO@QLm@VSNy@Vg@bA{FLuAv@wAHs@COPg@b@e@D[EWr@uANu@P[HTCTLTdADIFU[IHOGGMEs@GQMAKOI@EMEeAO?MeAU{@NSD[OWVmA\gAl@kAPaAZ}@nByDCIf@g@?IpByCh@SP@NO,2,4.645495290678,38.416666666666664,0.6402777777777777
2,Natural Bridge midday run,3812.9,1515,1568,146.0,Run,8654073455,2023-03-03T18:09:11Z,2023-03-03T13:09:11Z,(GMT-05:00) America/New_York,-18000.0,"[37.777872774749994, -83.67992456071079]","[37.7779726870358, -83.6798788793385]",2.517,8.235,400.0,263.0,9289498285,9289498285,AB5C4760-F5C2-4503-A091-608ED77021F1-activity.fit,0,a8654073455,unqeFpvv}NEDLd@@PFF@FB@HLJ^BAd@d@d@XzAh@RBVERQTMFKPIPQRE@E?RERCBGBC_@o@f@?BDHTNJ@BFAj@Hh@LNFLNBFANPDG@LBADD@HRN^@L`@FBFCDHJJFPH@NHF?NHFND@BFFBFHAFHDHPBLFDDCBB@A@XG`@@ADl@GJGPDHJBBF@OE`@?PFN@A@LJDBFFACAFF?TZDBC?FI@AFLTBZFB?ACH?FABCCAD?LG^AEAF@CAODSDB@CPLDL@CL@VCNDHIJBBEYc@G??EDLB?BDH^CDEBA`@QJ?H?SBZ@?HFC?BNCA@?EBB?CEFML@NEI@?CZKJKD?FCRD?GDGEARKFA@IF?C??FEGIHHTGT?G@LED?JKH@?ADB@A@@JDAEEPQCGFUHQ?HFOAHBOEGFEEH?EBEJ@BMDC?B?CGCCIDKINKb@EDOj@ILYz@CDULGNMJMFK@KEG?MCCGGEGBIAO@KCEIKDMPSG?AGBCFEl@GJSRAH[BINQCKGEOEEm@KUUC?CDC@YKQYGE[GGAABEAGOA?QJE?EBOIKQCUKQ@_@KO?GCGECDSNOBKAGHEHQPQMS?I@C@_@JE?I?IEML?CCHAPFGGBE@WECKAOBCHE@KCCB@DC@@BG@CF??M\GHId@@HENA`@K`@?NNHEDF?CFG@SIKCIKE?GBK?CII@EFOAKGIAQBGFQGOASKOAQIEGCAMBIPEA?BACE?B@^QCBGII?JCDOHI@IBNOD@EAD@ECADDDEBBDCD@IYFA@BBOVGDEFPBCDH@LTLBTDHEBBFC@@BR?\DBBP_@P?[EEIa@OH@@HEQBES_@FEHD?GXWTIBCGGALBFCOC?GMHPFF?MKSe@[S_@RUBMRMXPLAFGEUOGAS[c@ISECBICGAWPMD?CIBECKBK@G@AB?ZUD@BGIKHw@EAGMMMDGGGAGC@ACZBf@VHNF?FPLF@FPCL@DCFKNEFQDAFC?CAe@@ECM@EWSIAEU?BCCBe@IC@ELQB@C?BECCBGTKLBDKLIEMKMIEMAIDKCQJENMDI@ORITI@OGIHECISEECMGAULIBK?GEE@_@YaA_AYm@Ii@M],2,2.369226210351,25.25,0.42083333333333334
2,PMRP Run,7088.9,2484,2526,233.5,Run,8649852094,2023-03-02T21:14:21Z,2023-03-02T16:14:21Z,(GMT-05:00) America/New_York,-18000.0,"[37.644720710814, -83.71435289271176]","[37.64479447156191, -83.71417712420225]",2.854,7.196,333.6,259.0,9285080301,9285080301,CFBFCF77-BCF4-4079-95B5-5320FEDFBCC8-activity.fit,2,a8649852094,onwdFvm}}Nc@AODDBQFCEFJWB}@`Ak@`AOLMD?JY^Ib@]|@w@|Ac@~AC`@QNq@lBa@n@WdAWCUSKWWS[EKQYNWK_@JQMs@LY@_@Qa@XMk@OD]IMMJQEG[BCNQUG@MS?OQAY[MDAGIHQg@qAMQBOKEMEHIg@GEOg@SB?FEGKc@Co@KQOCOw@?IOGC_@QSBGGSFOIORa@UQMYBs@DFBEEHFi@CE@WIUA[KM?EM@K_@@w@Ka@XgADCE[CBGg@?]IO@SGi@OM@KM[Cg@EDCQMBF{@E]BW@FJQG][_@Em@CDMMGk@@FMBI[QUDNAFG?IQC@?DIAQJ?PSz@m@TM?[f@IBQI?LCK`@^PCPX?Fh@JPXA^O^FHLnAUn@Kn@ULIN@FUDCNUDe@b@QIBNNJDp@QdAHFPIHDAIN@X\d@JXVDVD@ANDDM^@HFHNX@PTLJZMt@@ZRRL`@d@JVTJ\NNAPOFu@AW`@CAW\CACDK_@UOKAAFM@KWE?KD?NEAAJk@LCIJ^_@L@FMEMMKA@HCI@M@DC]@TH@KWO@OI?HEICTKHE?DJGJGMDACTIGALKIGBENYNCH@G_@JGFHHK@BFRMR[NAHJR@pB|D_@N[QL@JMSALS@WDC@JJFX@CIHCT@RFJGBBRQ@QLR@CFTDILTNILLAINQVK\NJCFXHKEEPALHFKTDCU^G@GhAPPNp@?ZOh@VTDv@hAFTKd@U^[Jq@h@D^^X@GPF`@ZFQN?^ZRCX@LFDE`@JV?p@PHLAMVJZAFGVD\IRJJCBKZ@v@c@PBNGVd@@z@GTEv@IPQJU@e@N_@G_@F_@TYA]FGFKAACJFn@CZHLLdA@XPHPl@Nj@Id@@d@Ir@_@FKBYCW@]Hk@A_@RDf@n@AN@G?`@CTMR@LQTAHa@|@Y\EVOJM|@@`@G\[d@Un@?VEF@h@OdA}@rE[l@GXQRWDC\XRH^OZAb@INGBAJ[Jg@@?W`@_@TiAN_@C[VYNCDOPON[D]HKB[Pe@b@mCPcBAa@FUl@_A^uBx@wAZgAJ}@AIDG\PPr@b@JHN?KE?ES_@Oi@g@OEKc@QYCm@c@yBAc@Di@\aBfAoCd@iB|@sB@OJ_@ROn@wA^k@lBaCv@??QGG,2,4.404838228791,41.4,0.69
2,PMRP Run,5032.3,1885,1969,188.4,Run,8632830532,2023-02-27T20:26:12Z,2023-02-27T15:26:12Z,(GMT-05:00) America/New_York,-18000.0,"[37.64501005411148, -83.7144787888974]","[37.6451073680073, -83.71440385468304]",2.67,7.138,333.8,259.9,9267290894,9267290894,C140BB02-659E-4CE5-AE62-5D6B1180301B-activity.fit,0,a8632830532,ipwdFnn}}Ng@F?LKFyA~BKDAFW\KXONEHMDILAFI@EDIBKJEJL\c@|@AF_@rA?F_@r@Wn@g@nB@BGRATOP[?WKw@g@U[GOOOO?QIM@OOE@ONCIGC]Lo@[k@HGFGAEEGQECAOc@AISKCCIQACMMOE@EOMFES@GOEIEAEKAQBKIWFUMEBDQIHEN@FED@GIMKIASKEK?ADMCGWGECMQSGMMIQWCIECEUIICIGWGCDICIBUC?AEIKA_@Ja@?IMi@KEIQCC?GEI@BBEEE?QEQFM?GCI?[EGF[?GECDUC?ASECEQ@ACEAO@ICWCE?WBEIOC_@GM?UBGBo@FUCMBIAGKc@GE?Gc@q@ECCIBECOCADOCKGI?KIIAIAOB[CWB?Fm@AGEIAYEGBCCK@AAY@ME@AGIDMGAGI?CGM?MRANSZMFSRG?KXGBOAa@JM@BB@LDFEFAFBHBCJABFF?F@d@n@AJBDANJ^?VHHAL@LERBLATD^K^WRIBY^G?CD_@JCDGFCLDRCRDTCDIFEXAEAFDNHBf@b@J?NLPPHRFBLPA@AHDDEPHPDZDDF?FVDDANFLDBAZAH?VBVVXAJFB@HLBDNVLHFF\FNCDACEHSJ@LCPCBYNGCILQC]HIHG?EM@AOOAEABCCAGKCGFKDIVCXWN[GOK?BE@EEE??CG@DKB@SEKD@?SOIME??LI?FBATMJELEACFKBDIEA?HFHCD@FEPA@D?@CAD@?LIDUCFMBCDEIOODQCGGBXf@@CQCDHEEBHEd@FBHLHBBDCDFE?FFLL@HJDXBE@HAPFDDONKF@BJBGNAV]VOD?HRLNFAHD^GNIP@BAB@A@DARLFAHJDCJB^@h@]j@ID?NHJGJ@FHHG\Cn@DTGHBJEHDHA@@BNFBPTD`@CP?DD@BDANBZBLB??HGNKFGb@CDF@@HHDADD?FHDATXD?HHPA@DNJNARLTELGHJXD@F@?@EBANBFIB@VK@G\OFGBKLIVGLFFCBB?HJHLZFZCRB@?NBFFh@Zr@BNEXGLUPIN?FKDGIU?@BAA?FPC@BXLDJf@@VLBDVBf@DhAE@EPALIFADBDED?DSBAH[ACFI@WBGBG\MHODBEFAJXAJEDDJ@BEJFJXG`@HPB@DEGB?EM?BC?CC?KYGAGMC??SMMKSCI@ECCCUM[BGECGW@SEGDUEK@EE_@BCDYFGB[DWFMBSn@}BVw@JQZy@Lg@Vi@Vu@Zm@BUXMHM?GNOJSX[r@gAPQD?JK?SCEDQ,2,3.126926239437,31.416666666666668,0.5236111111111111
2,PMRP past driveby parking,8381.3,3230,3258,250.1,Run,8627995854,2023-02-26T19:55:35Z,2023-02-26T14:55:35Z,(GMT-05:00) America/New_York,-18000.0,"[37.64489178545773, -83.71436420828104]","[37.644765470176935, -83.71423579752445]",2.595,12.92,338.5,240.1,9262206917,9262206917,763A6423-2076-4922-9F2F-218851753553-activity.fit,0,a8627995854,qowdFxm}}Nq@Lw@t@q@tA_@VQb@_@h@Op@e@h@ARYj@Mh@QFEVJh@WVAXY^WX@PYf@KMKRCIYCB_@i@@_@ICHOBOICMSp@MAYNKGCH[DICCQ{@R_@IO??FMc@KCOLc@AAa@FAMWELGCq@q@_@USEW_@y@D]MIBMYIC[i@@OGQ_@GMOFa@OKCOU]ScAUa@Eg@KMP_@[{@D]ESG?L[Bi@GYICGe@WUDa@EWJmAIQFk@EMMu@@y@WS?UOu@@EE]IGBg@IUDa@EYB[Yc@UUA_@[]AQO@CNk@?Ct@WRAIIPYRQVg@JITJVXH\BLF?JPFFXKt@?ZP^Bh@Il@Sb@KFc@d@O@Q^YPC^FNAl@GFEh@ZRPCv@RHNJBHd@JPC|@r@jAOx@Hp@\\z@d@`@|@GFa@[@FWBO\?TQPQEKYe@EKG@KU?[Tg@JOf@GOMFOGGYBDBIMEFBCD@GSHSIYZCLOAGLSCU`@_@PIABIEFA\OHM\JN@n@tA[TPPA^TAcALPRUIH@KINDAeBf@F@Z`@NCDHh@Db@U`@B\SZHLV|@]HDZMHNt@BPOv@?XSTRTCVPb@HPQ`@GjAt@h@rACZMT]LSAY\AXX\LVN@LV`@P?DzAMJH|@B^X\HzAWnAC`@YDDRUNAVNHn@Dv@QfAYP}@EsC`@ITFJHGlBVj@R`@ZZFhCKZWRa@?iA\mAP@Nx@j@V?b@FLFTl@A?KCOUUg@Y?QUGQPBREf@[XGb@u@rAWv@If@?f@GXOVOFCZIHGdAWhAM~AQz@a@tASJ@HOTe@d@Cf@gAdDF`AdAlEM`AEvA}@lAGl@@R^tAATN\BR?TUd@@LEBBDMb@N`@HrA?TKZBXILIj@K|@Ad@BVRb@FE@s@J]ZKf@JZILITc@Ud@OLQBe@QUH[d@?n@GDMG@SKi@P{@CS^}@HiAGs@IIFGYeALc@@F?YPK?[C_@MG?s@YoA@_@GGjAiC?cANk@Aa@a@}@UwASq@Gu@JI\Jj@a@Xa@Ja@?u@e@OESFOl@U^iAj@eCl@qFf@m@No@DcAfBcEFy@MmAg@iCOwA`@uBVw@n@qACCd@_B~@gBl@cBj@u@hAsBp@g@FQt@GHKAI,2,5.207898354747,53.833333333333336,0.8972222222222223
